product_listing_key,country_code,shop_id,item_id,previous_date,date,days_since_previous,transition_metric_eligible,price_change,price_change_percent,discount_point_change,monthly_sold_delta,history_sold_delta_raw,history_sold_decrease_flag,snapshot_sales_delta_clean,rating_change,new_rating_count,like_delta,previous_has_structured_voucher,has_structured_voucher,stock_status,source_file,source_row
id:1112776376:45953007208,id,1112776376,45953007208,2026-07-01,2026-07-02,1,True,2000.0,5.434782608695652,-3.0,0.0,0.0,False,0.0,-0.00012236700493684083,47.0,14.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,58
id:1112776376:45953007208,id,1112776376,45953007208,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.00027596110592043033,80.0,20.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,118
id:1112776376:46406352766,id,1112776376,46406352766,2026-07-01,2026-07-02,1,True,6000.0,5.628517823639775,-2.0,9.0,0.0,False,0.0,-0.0010906147062064164,7.0,4.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,71
id:1112776376:46406352766,id,1112776376,46406352766,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0005135416548771587,6.0,2.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,137
id:1112776376:46456356622,id,1112776376,46456356622,2026-07-01,2026-07-02,1,True,4000.0,6.688963210702341,-3.0,0.0,0.0,False,0.0,-4.4242008403472255e-06,13.0,4.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,53
id:1112776376:46456356622,id,1112776376,46456356622,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0002982885610656183,26.0,15.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,120
id:1112776376:49150942512,id,1112776376,49150942512,2026-07-01,2026-07-02,1,True,5901.0,6.291111845542063,-3.0,13.0,0.0,False,0.0,-4.422469683973418e-05,9.0,4.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,67
id:1112776376:49150942512,id,1112776376,49150942512,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,25.0,0.0,False,0.0,0.0015695583090913345,10.0,3.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,101
id:1112776376:49510914017,id,1112776376,49510914017,2026-07-01,2026-07-02,1,True,7780.0,25.0,-10.0,0.0,1000.0,False,1000.0,-0.001363819096743768,46.0,15.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,57
id:1112776376:49510914017,id,1112776376,49510914017,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.003438936290500294,83.0,24.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,128
