"country_code","shop_id","item_id","date","price","price_original","price_before_promo","discount_percent","history_sold","monthly_sold","liked_count","rating","rating_count","unit_sold"
id,"809769142","26892712078",2026-07-21,100100,149000,100100,33,10000,1000,4832,4.93,20637,0
id,"809769142","55150606338",2026-07-21,109900,169000,109900,35,10000,1000,2760,4.90,7172,0
id,"809769142","23668056941",2026-07-21,57900,129000,57900,55,10000,1000,88832,4.86,272469,0
id,"809769142","18584356032",2026-07-21,47900,99000,47900,52,10000,1000,122700,4.85,280129,0
id,"809769142","10599605978",2026-07-21,115400,279000,115400,59,10000,1000,19063,4.87,54460,0
id,"809769142","40507001358",2026-07-21,172500,599000,172500,71,10000,1000,1489,4.93,3980,0
id,"809769142","43631046033",2026-07-21,127000,299000,127000,58,627,213,293,4.91,219,0
id,"809769142","46457066270",2026-07-21,128000,399000,128000,68,5000,933,1282,4.91,2073,0
id,"809769142","45102580489",2026-07-21,212400,299000,212400,29,2000,93,832,4.91,1124,0
id,"809769142","44328247175",2026-07-21,146500,146500,146500,,5000,383,1054,4.92,2107,0
id,"809769142","50653226025",2026-07-21,32000,89000,32000,64,9000,1000,1317,4.92,2978,0
id,"809769142","22355348169",2026-07-21,43900,99000,43900,56,10000,1000,58798,4.88,188259,0
id,"809769142","42123681277",2026-07-21,156000,299000,156000,48,10000,515,4458,4.92,6702,0
id,"809769142","29270135197",2026-07-21,47900,109000,47900,56,10000,1000,7738,4.90,33528,0
id,"809769142","48150998499",2026-07-21,100000,100000,100000,,804,201,221,4.54,222,0
id,"809769142","41101567247",2026-07-21,37900,99000,37900,62,10000,1000,15061,4.90,85478,0
id,"809769142","55052557973",2026-07-21,59000,159000,59000,63,10000,1000,6792,4.92,6660,0
id,"809769142","41500309150",2026-07-21,36700,99000,37900,63,10000,1000,11307,4.92,66566,0
id,"809769142","52853506754",2026-07-21,118000,223500,118000,47,9000,1000,1776,4.90,3232,0
id,"809769142","19793942236",2026-07-21,111000,299000,111000,63,10000,1000,50615,4.86,133785,0
id,"809769142","29028423239",2026-07-21,79900,299000,79900,73,10000,1000,6531,4.90,28703,0
id,"809769142","25614268730",2026-07-21,47900,99000,47900,52,10000,1000,109562,4.88,281656,0
id,"809769142","29144828706",2026-07-21,31500,99000,37900,68,10000,1000,5257,4.93,5966,0
id,"809769142","40027368442",2026-07-21,241900,799000,241900,70,10000,1000,6128,4.90,11410,0
id,"809769142","48463111664",2026-07-21,100000,149000,100000,33,686,665,272,4.94,221,0
id,"809769142","42358562447",2026-07-21,31500,90000,37900,65,10000,1000,22634,4.90,64605,0
id,"809769142","52806158940",2026-07-21,57900,129000,57900,55,9000,1000,2378,4.91,3263,0
id,"809769142","44855098355",2026-07-21,100000,159000,100000,37,10000,1000,5341,4.93,7643,0
id,"809769142","51702755108",2026-07-21,72900,192000,72900,62,10000,1000,22309,4.92,50607,0
id,"809769142","44164974080",2026-07-21,100100,199000,100100,50,10000,1000,4495,4.94,15936,0
id,"809769142","28030007092",2026-07-21,77400,299000,77400,74,10000,1000,4268,4.90,13431,0
id,"809769142","57861978788",2026-07-21,29900,129000,36900,77,10000,1000,1794,4.90,5446,0
id,"809769142","29131802740",2026-07-21,30900,99000,30900,69,10000,1000,10398,4.88,23234,0
id,"809769142","45151558561",2026-07-21,33900,129000,37900,74,10000,1000,17730,4.91,46443,0
id,"809769142","40872286136",2026-07-21,142400,219000,142400,35,10000,1000,5571,4.91,20340,0
id,"809769142","48812376598",2026-07-21,37900,99000,37900,62,8000,1000,1429,4.90,2171,0
id,"809769142","42328071723",2026-07-21,225900,799000,225900,72,9000,1000,1472,4.91,3916,0
id,"809769142","20229171522",2026-07-21,37000,129000,37000,71,10000,1000,64112,4.87,285462,0
id,"809769142","20636165691",2026-07-21,43900,99000,43900,56,10000,1000,116440,4.88,339542,0
id,"809769142","24577552378",2026-07-21,87900,149000,87900,41,10000,1000,65493,4.89,136115,0
id,"809769142","45502579334",2026-07-21,360500,460500,360500,22,9000,551,2762,4.89,3857,0
id,"809769142","43360906112",2026-07-21,59000,180000,59000,67,10000,1000,23503,4.92,28111,0
id,"809769142","53259701588",2026-07-21,37000,89000,37000,58,3000,1000,420,4.93,1020,0
id,"809769142","49506878130",2026-07-21,47000,98000,47000,52,10000,1000,6251,4.92,11879,0
id,"809769142","41320590275",2026-07-21,47900,99000,47900,52,10000,1000,12751,4.92,44630,0
id,"779266191","48105035999",2026-07-21,98000,141900,104000,31,220,39,142,5.00,56,0
id,"430940247","24780819359",2026-07-21,129600,235000,129600,45,10000,827,9887,4.82,7711,0
id,"430940247","13891549078",2026-07-21,41900,79000,41900,47,1000,495,933,4.89,534,0
id,"430940247","24508692143",2026-07-21,44900,75000,44900,40,4000,113,3857,4.86,1521,0
id,"430940247","16467668419",2026-07-21,68800,117000,68800,41,1000,43,395,4.86,432,0
id,"430940247","25128378434",2026-07-21,104700,398000,104700,74,1000,100,1987,4.87,565,0
id,"430940247","40157150760",2026-07-21,36900,60000,36900,39,1000,10,398,4.85,292,0
id,"430940247","54562628499",2026-07-21,44900,44900,44900,,14,14,31,4.80,5,0
id,"430940247","21986477611",2026-07-21,93800,149000,93800,37,302,11,272,4.80,136,0
id,"430940247","43907127297",2026-07-21,58800,120000,58800,51,18,,105,4.50,8,0
id,"430940247","26107772535",2026-07-21,73800,148000,73800,50,34,2,32,4.83,12,0
id,"430940247","43057123550",2026-07-21,58800,120000,58800,51,25,,157,5.00,9,0
id,"430940247","29219666255",2026-07-21,89700,160000,89700,44,8000,459,2949,4.84,2743,0
id,"430940247","26152539358",2026-07-21,79800,278000,79800,71,584,42,1398,4.89,235,0
id,"430940247","25294477848",2026-07-21,16900,16900,16900,,269,1,120,4.93,45,0
id,"430940247","15561224055",2026-07-21,95700,176000,95700,46,1000,26,553,4.84,560,0
id,"430940247","23648595718",2026-07-21,84800,149900,84800,43,839,7,647,4.87,295,0
id,"430940247","19386535971",2026-07-21,81800,139000,81800,41,299,1,816,4.83,132,0
id,"430940247","58110821388",2026-07-21,79800,145000,79800,45,3,2,4,5.00,1,0
id,"430940247","17898155276",2026-07-21,41900,80000,41900,48,643,4,272,4.84,212,0
id,"430940247","55600125632",2026-07-21,131700,219000,131700,40,6,1,10,5.00,1,0
id,"430940247","23148596857",2026-07-21,53900,129900,53900,59,761,3,213,4.80,283,0
id,"430940247","43855751534",2026-07-21,49900,49900,49900,,57,1,42,5.00,14,0
id,"430940247","26162758938",2026-07-21,129900,276000,129900,53,584,16,209,4.93,220,0
id,"430940247","25550661955",2026-07-21,81800,139000,81800,41,33,,158,4.76,17,0
id,"430940247","41655975897",2026-07-21,84800,154000,84800,45,1000,30,866,4.88,427,0
id,"430940247","40169667114",2026-07-21,116700,189000,116700,38,37,7,143,4.80,15,0
id,"430940247","19391572774",2026-07-21,49800,85000,49800,41,10000,1000,64893,4.78,39994,0
id,"200048291","23124817429",2026-07-21,146726,146726,146726,,61,2,53,5.00,20,0
id,"187405886","28058861346",2026-07-21,180000,180000,180000,,398,10,29,4.88,147,0
id,"187405886","23818940306",2026-07-21,55291,95000,55291,42,6000,6,1682,4.77,2898,0
id,"187405886","26558855879",2026-07-21,99000,99000,99000,,149,2,18,4.71,55,0
id,"187405886","26956380580",2026-07-21,156000,280000,156000,44,168,,94,4.91,77,0
id,"187405886","25539531222",2026-07-21,280000,280000,280000,,22,,24,5.00,5,0
id,"200048291","21176662870",2026-07-21,109249,109249,109249,,10000,539,7156,4.95,7076,0
id,"200048291","12173928596",2026-07-21,78108,79750,78108,2,10000,1000,43986,4.90,26260,0
id,"200048291","19831965366",2026-07-21,64150,64150,64150,,10000,337,32412,4.86,9232,0
id,"200048291","19624870891",2026-07-21,79750,79750,79750,,1000,164,456,4.93,533,0
id,"200048291","23818896819",2026-07-21,128182,147403,128182,13,3000,65,1825,4.89,1263,0
id,"200048291","24391909325",2026-07-21,65699,72999,65699,10,5000,154,11171,4.91,1837,0
id,"200048291","20324876969",2026-07-21,108730,111320,108730,2,835,10,390,4.94,295,0
id,"200048291","23443173541",2026-07-21,42750,42750,42750,,2000,41,1128,4.84,775,0
id,"200048291","24852213455",2026-07-21,100000,100000,100000,,5000,45,1168,4.93,1883,0
id,"200048291","18094530150",2026-07-21,68530,77000,68530,11,10000,231,63457,4.87,6132,0
id,"200048291","28935499288",2026-07-21,68249,68249,68249,,1000,42,2460,4.89,446,0
id,"200048291","18873489157",2026-07-21,204322,204322,204322,,671,12,644,4.91,298,0
id,"200048291","21693003871",2026-07-21,38475,38475,38475,,792,13,550,4.93,260,0
id,"200048291","22658820157",2026-07-21,142120,142120,142120,,2000,11,5494,4.89,816,0
id,"200048291","14489950263",2026-07-21,180236,180236,180236,,586,25,410,4.93,228,0
id,"200048291","21524866550",2026-07-21,134373,134373,134373,,1000,18,1250,4.93,779,0
id,"200048291","25792854551",2026-07-21,144997,144997,144997,,654,14,543,4.92,218,0
id,"200048291","19277739886",2026-07-21,80000,80000,80000,,281,2,108,4.86,105,0
id,"200048291","22524564316",2026-07-21,119659,119659,119659,,347,9,310,4.86,142,0
id,"200048291","18720054806",2026-07-21,52138,60500,52138,14,8000,177,9901,4.91,2813,0
id,"809769142","27408030377",2026-07-21,38900,109000,47900,64,10000,1000,139558,4.86,400445,0
id,"430940247","28319706906",2026-07-21,116700,194700,116700,40,67,2,253,4.81,32,0
id,"430940247","45110834757",2026-07-21,79800,258000,79800,69,1,1,12,0.00,0,0
id,"779266191","47506875118",2026-07-21,85500,115000,85500,26,4000,1000,1160,4.94,1289,0
id,"779266191","29014387643",2026-07-21,50900,84600,50900,40,10000,247,4168,4.87,6913,0
id,"779266191","29424110638",2026-07-21,49900,92800,49900,46,10000,291,5409,4.92,3808,0
id,"779266191","27115384896",2026-07-21,173900,253200,179900,31,10000,487,7665,4.89,7436,0
id,"779266191","58152183963",2026-07-21,132500,297700,138500,55,642,116,234,4.94,235,0
id,"779266191","29116134787",2026-07-21,34000,39000,34000,13,10000,760,9665,4.92,6519,0
id,"779266191","49802217586",2026-07-21,115900,155800,121900,26,1000,252,407,4.93,404,0
id,"779266191","22076680299",2026-07-21,98300,141500,98300,31,10000,183,15072,4.91,10643,0
id,"779266191","41758808546",2026-07-21,71100,107000,71100,34,3000,8,1991,4.92,1098,0
id,"779266191","48855022633",2026-07-21,89900,115000,89900,22,945,138,223,4.95,337,0
id,"779266191","40455576600",2026-07-21,77000,107000,80000,28,5000,410,2460,4.93,2130,0
id,"779266191","22577522022",2026-07-21,192400,297300,212400,35,10000,1000,28226,4.91,29365,0
id,"779266191","22686419036",2026-07-21,106000,155800,116000,32,10000,407,25487,4.88,14686,0
id,"779266191","43928185146",2026-07-21,110000,155800,116000,29,1000,179,397,4.98,308,0
id,"779266191","23587779086",2026-07-21,77900,98600,77900,21,10000,1000,126732,4.84,103960,0
id,"779266191","26127246027",2026-07-21,77900,98600,77900,21,10000,1000,24749,4.89,27946,0
id,"779266191","18088299860",2026-07-21,146000,197200,152000,26,10000,1000,8728,4.91,15320,0
id,"779266191","19223481092",2026-07-21,98900,169200,98900,42,10000,188,24862,4.91,11462,0
id,"779266191","18192931091",2026-07-21,205400,297300,212400,31,10000,226,13521,4.92,12821,0
id,"779266191","29620337535",2026-07-21,108700,155800,118700,30,10000,516,2985,4.93,7133,0
id,"779266191","24251133314",2026-07-21,295400,453100,325400,35,10000,343,7286,4.91,8309,0
id,"779266191","23341118444",2026-07-21,205400,297300,212400,31,7000,11,1647,4.93,2824,0
id,"779266191","25001036876",2026-07-21,209000,316000,229000,34,10000,171,2706,4.91,4102,0
id,"779266191","43878200654",2026-07-21,211000,297700,217000,29,240,43,131,4.91,78,0
id,"779266191","44802217849",2026-07-21,70600,141900,70600,50,2000,211,551,4.94,372,0
id,"430940247","41505734548",2026-07-21,41900,41900,41900,,86,14,35,4.85,20,0
id,"779266191","25397748026",2026-07-21,72500,140000,72500,48,4000,737,1188,4.95,1524,0
id,"779266191","43824983854",2026-07-21,59900,95000,59900,37,2000,251,822,4.93,682,0
id,"430940247","45860846400",2026-07-21,104700,398000,104700,74,3,2,20,0.00,0,0
id,"430940247","49452808958",2026-07-21,76800,139000,76800,45,25,,42,4.82,11,0
id,"430940247","44602817454",2026-07-21,89800,148000,89800,39,2,,23,0.00,0,0
id,"430940247","28207762425",2026-07-21,76800,154000,76800,50,11,1,122,4.40,5,0
id,"430940247","42927098165",2026-07-21,93800,148000,93800,37,4,1,22,5.00,1,0
id,"430940247","50860835015",2026-07-21,104700,220000,104700,52,10,2,4,5.00,2,0
id,"430940247","26211988855",2026-07-21,84800,154000,84800,45,11,,64,4.67,3,0
id,"430940247","26757768295",2026-07-21,88800,154000,88800,42,6,,87,5.00,2,0
id,"430940247","26123018764",2026-07-21,108700,198900,108700,45,26,,83,4.64,11,0
id,"430940247","40107130350",2026-07-21,58800,120000,58800,51,23,1,106,5.00,10,0
id,"697604885","57353336093",2026-07-21,79900,110000,79900,27,5000,756,4981,4.89,1358,0
id,"779266191","46301661909",2026-07-21,114700,210000,120700,45,1000,128,358,4.92,421,0
id,"697604885","50953327306",2026-07-21,79900,110000,79900,27,2000,251,1302,4.86,594,0
id,"779266191","27416811310",2026-07-21,119900,183200,125900,35,10000,1000,16275,4.89,29531,0
id,"779266191","29264374480",2026-07-21,50800,84600,50800,40,10000,1000,26139,4.88,34249,0
id,"779266191","27527246851",2026-07-21,77900,98600,77900,21,10000,1000,21123,4.86,26934,0
id,"779266191","21795721649",2026-07-21,52200,70000,52200,25,10000,1000,21411,4.90,21564,0
id,"779266191","47258961139",2026-07-21,52800,105000,52800,50,4000,1000,1275,4.93,1191,0
id,"779266191","46658961924",2026-07-21,87800,155000,87800,43,2000,1000,1606,4.91,725,0
id,"779266191","22451188653",2026-07-21,108700,155800,118700,30,10000,1000,89581,4.91,90692,0
id,"779266191","21195685165",2026-07-21,50800,84600,50800,40,10000,1000,97934,4.87,75592,0
id,"779266191","25389323175",2026-07-21,50900,84600,50900,40,10000,1000,8500,4.89,8896,0
id,"779266191","27866702818",2026-07-21,45000,84600,45000,47,8000,484,3191,4.93,3133,0
id,"779266191","24720372333",2026-07-21,66800,98600,69800,32,10000,1000,26031,4.89,33714,0
id,"697604885","48153608930",2026-07-21,149900,220000,149900,32,798,68,583,4.89,243,0
vn,"108166524","55454127534",2026-07-21,178000,180000,178000,1,9000,8000,104,4.94,124,0
id,"809769142","40253957457",2026-07-21,43900,99000,43900,56,10000,1000,3494,4.92,21457,0
id,"809769142","27938088991",2026-07-21,57900,138000,57900,58,10000,1000,10408,4.91,17935,0
vn,"430972539","10665244303",2026-07-21,25000,25000,25000,,30000,419,2213,4.93,3355,0
vn,"430972539","4094521804",2026-07-21,99000,111000,109000,11,4000,1000,587,4.93,564,0
vn,"108166524","11818497272",2026-07-21,41000,55000,41000,25,10000,2000,953,4.93,2076,0
vn,"108166524","17483738735",2026-07-21,187000,209000,187000,11,30000,4000,2925,4.90,2305,0
vn,"108166524","21217504122",2026-07-21,36000,45000,36000,20,10000,1000,276,4.94,1497,0
vn,"108166524","1759126818",2026-07-21,59000,83000,59000,29,40000,5000,1920,4.89,2930,0
vn,"108166524","20513481191",2026-07-21,58000,70000,58000,17,10000,1000,646,4.87,1503,0
vn,"108166524","22172626348",2026-07-21,30000,30000,30000,,8000,1000,344,4.89,581,0
vn,"108166524","16081861365",2026-07-21,97000,110000,97000,12,30000,5000,4192,4.92,6707,0
vn,"108166524","10718498371",2026-07-21,70000,70000,70000,,20000,10000,939,4.93,2393,0
vn,"108166524","29929277161",2026-07-21,181000,190000,181000,5,30000,10000,459,4.95,1466,0
vn,"430972539","22425279849",2026-07-21,97000,110000,97000,12,20000,5000,1304,4.94,1707,0
vn,"108166524","9978300337",2026-07-21,179000,180000,179000,1,10000,3000,408,4.95,1444,0
vn,"108166524","53654127440",2026-07-21,476000,570000,476000,16,100000,100000,328,4.91,1442,0
vn,"108166524","45404142712",2026-07-21,319000,400000,319000,20,9000,2000,263,4.94,1457,0
vn,"108166524","12043790870",2026-07-21,217000,235000,217000,8,20000,7000,1313,4.90,2313,0
vn,"108166524","19079264764",2026-07-21,61000,65000,61000,6,10000,7000,786,4.88,1226,0
vn,"108166524","49254147237",2026-07-21,531000,660000,531000,20,80000,70000,285,4.91,908,0
vn,"108166524","19351768341",2026-07-21,77000,90000,77000,14,10000,3000,379,4.92,1421,0
vn,"108166524","1759126901",2026-07-21,88000,100000,88000,12,5000,397,481,4.91,667,0
vn,"108166524","47806387854",2026-07-21,153000,180000,153000,15,10000,10000,220,4.90,534,0
vn,"108166524","41677746493",2026-07-21,532000,675000,532000,21,100000,100000,319,4.88,1475,0
vn,"108166524","11518480861",2026-07-21,145000,160000,145000,9,10000,7000,287,4.94,1025,0
vn,"108166524","16158842309",2026-07-21,40000,40000,40000,,5000,347,355,4.96,1079,0
vn,"108166524","22764900114",2026-07-21,40000,40000,40000,,5000,1000,168,4.92,572,0
vn,"108166524","18517504771",2026-07-21,40000,40000,40000,,4000,919,385,4.92,832,0
vn,"430972539","53907411896",2026-07-21,90000,90000,90000,,258,122,39,5.00,21,0
vn,"430972539","21475359656",2026-07-21,126000,144000,136000,13,10000,1000,3903,4.92,2000,0
id,"859233628","18154327789",2026-07-21,36259,49000,36999,26,713,112,93,4.06,193,0
id,"859233628","24078859514",2026-07-21,38122,75000,38900,49,6000,247,7219,4.76,1957,0
id,"859233628","23700000064",2026-07-21,38710,75000,39500,48,635,25,261,4.77,285,0
id,"859233628","23200058244",2026-07-21,97020,175000,99000,45,332,25,66,3.95,78,0
id,"859233628","28601819965",2026-07-21,86142,155000,87900,44,315,6,490,4.90,158,0
id,"859233628","18450976047",2026-07-21,48902,85000,49900,42,969,19,285,4.85,349,0
id,"859233628","23100064799",2026-07-21,37828,85000,38600,55,444,5,135,4.91,158,0
vn,"430972539","53312342929",2026-07-21,990000,1000000,1000000,1,80,78,2,5.00,5,0
vn,"430972539","43677995538",2026-07-21,990000,1000000,1000000,1,1000,,0,4.92,192,0
vn,"430972539","41873246247",2026-07-21,990000,1000000,1000000,1,1000,288,8,4.94,310,0
vn,"430972539","17230920919",2026-07-21,99000,108000,99000,8,10000,8000,596,4.88,855,0
vn,"430972539","11518293382",2026-07-21,36000,36000,36000,,10000,112,860,4.86,1131,0
vn,"430972539","27676060719",2026-07-21,490000,500000,500000,2,2000,687,288,4.63,443,0
vn,"430972539","8689421259",2026-07-21,90000,100000,90000,10,2000,24,4447,4.96,719,0
vn,"430972539","58063748618",2026-07-21,990000,1000000,1000000,1,22,20,0,5.00,2,0
vn,"430972539","20848965969",2026-07-21,95000,100000,95000,5,20000,673,3022,4.92,3562,0
vn,"430972539","44324603727",2026-07-21,93000,100000,93000,7,8000,6000,134,4.89,243,0
vn,"430972539","28653603145",2026-07-21,114000,144000,124000,21,4000,116,526,4.93,991,0
vn,"430972539","10550707084",2026-07-21,95000,100000,95000,5,20000,8000,1023,4.96,1166,0
vn,"430972539","20848965963",2026-07-21,48000,50000,48000,4,9000,1000,4041,4.93,1420,0
vn,"430972539","10032780626",2026-07-21,190000,210000,200000,10,20000,8000,2004,4.97,1708,0
vn,"430972539","41381798535",2026-07-21,18000,18000,18000,,60,60,2,4.67,3,0
vn,"430972539","28985249725",2026-07-21,190000,210000,200000,10,954,511,148,4.94,119,0
vn,"430972539","48360192218",2026-07-21,36000,36000,36000,,77,26,9,5.00,5,0
vn,"430972539","42903404932",2026-07-21,490000,500000,500000,2,1000,107,6,4.97,181,0
id,"859233628","22328349764",2026-07-21,38122,70000,38900,46,3000,419,1210,4.83,1164,0
vn,"108166524","28079281911",2026-07-21,182000,200000,182000,9,40000,40000,349,4.97,868,0
vn,"108166524","7005434955",2026-07-21,470000,570000,470000,18,100000,20000,10550,4.92,21260,0
vn,"108166524","17098402466",2026-07-21,56000,60000,56000,7,391,95,30,4.50,38,0
vn,"108166524","29092760448",2026-07-21,570000,570000,570000,,30000,20000,356,4.93,976,0
vn,"108166524","55604121866",2026-07-21,404000,500000,404000,19,10000,10000,109,4.90,257,0
vn,"108166524","53454131183",2026-07-21,210000,259000,210000,19,1000,214,49,4.91,183,0
vn,"108166524","46804156138",2026-07-21,380000,455000,380000,16,20000,20000,161,4.93,581,0
vn,"108166524","51754131721",2026-07-21,304000,325000,304000,6,5000,4000,52,4.92,93,0
vn,"108166524","21591659164",2026-07-21,291000,310000,291000,6,50000,10000,2114,4.95,1847,0
vn,"108166524","47254151647",2026-07-21,248000,300000,248000,17,2000,385,127,4.85,392,0
vn,"108166524","46204147616",2026-07-21,235000,235000,235000,,10000,8000,155,4.86,421,0
vn,"108166524","51652982842",2026-07-21,198000,230000,198000,14,485,126,61,4.97,106,0
vn,"108166524","51704136349",2026-07-21,251000,320000,251000,22,2000,2000,38,5.00,40,0
vn,"108166524","20018190581",2026-07-21,120000,120000,120000,,3000,286,251,4.89,723,0
vn,"108166524","54651789770",2026-07-21,181000,202000,181000,10,10000,10000,85,4.92,227,0
vn,"108166524","51412639661",2026-07-21,155600,155600,155600,,72,68,5,5.00,2,0
vn,"108166524","23850782582",2026-07-21,58000,60000,58000,3,941,92,102,4.86,152,0
vn,"108166524","46807629209",2026-07-21,594000,600000,594000,1,20000,20000,129,4.92,461,0
vn,"108166524","45252508882",2026-07-21,198000,230000,198000,14,1000,1000,25,4.90,29,0
vn,"108166524","17377770549",2026-07-21,60000,60000,60000,,1000,935,110,4.91,164,0
vn,"108166524","57802014514",2026-07-21,145000,165000,145000,12,1000,386,53,4.95,205,0
vn,"108166524","25142564416",2026-07-21,350000,350000,350000,,30000,20000,601,4.94,1499,0
vn,"108166524","42577755622",2026-07-21,336000,340000,336000,1,362,66,49,4.83,82,0
vn,"108166524","13194685762",2026-07-21,125000,125000,125000,,1000,822,147,4.86,211,0
vn,"108166524","50556508874",2026-07-21,80000,80000,80000,,318,315,6,4.70,10,0
vn,"108166524","54602009580",2026-07-21,198000,200000,198000,1,2000,2000,37,4.91,55,0
vn,"108166524","45361734616",2026-07-21,572000,610000,572000,6,8000,8000,86,4.93,180,0
vn,"108166524","15909559942",2026-07-21,42000,50000,42000,16,7000,1000,970,4.90,1164,0
vn,"108166524","47055534935",2026-07-21,332000,335000,332000,1,4000,3000,87,4.92,161,0
vn,"108166524","41073495592",2026-07-21,480000,570000,480000,16,2000,1000,224,4.95,344,0
vn,"108166524","25364580727",2026-07-21,291000,310000,291000,6,100000,20000,2395,4.95,2286,0
vn,"108166524","28729293005",2026-07-21,33000,33000,33000,,1000,1000,24,4.91,78,0
vn,"108166524","42955556831",2026-07-21,63000,80000,63000,21,4000,4000,65,4.85,86,0
vn,"108166524","19234852537",2026-07-21,129000,150000,129000,14,8000,622,979,4.87,1525,0
vn,"108166524","28429288282",2026-07-21,85000,101140,85000,16,3000,668,270,4.93,530,0
vn,"108166524","42463531743",2026-07-21,480000,520000,480000,8,30000,6000,786,4.93,6330,0
vn,"108166524","24814585810",2026-07-21,482000,570000,482000,15,50000,1000,3693,4.93,6024,0
vn,"108166524","52854131624",2026-07-21,112000,140000,112000,20,30000,30000,169,4.88,315,0
vn,"108166524","57054122936",2026-07-21,279000,365000,279000,24,2000,603,133,4.94,650,0
vn,"108166524","47611185665",2026-07-21,60000,61900,60000,3,424,402,8,5.00,4,0
vn,"108166524","52204122884",2026-07-21,418000,540000,418000,23,30000,30000,144,4.90,487,0
vn,"108166524","42327746401",2026-07-21,106000,129000,106000,18,1000,1000,57,4.99,115,0
vn,"108166524","29179302583",2026-07-21,480000,520000,480000,8,50000,20000,1223,4.89,1622,0
vn,"108166524","42962543920",2026-07-21,77000,90000,77000,14,10000,10000,136,4.94,280,0
vn,"108166524","25642549505",2026-07-21,66000,75127,66000,12,5000,1000,215,4.88,121,0
vn,"108166524","3075288173",2026-07-21,89000,90000,89000,1,10000,10000,191,4.85,385,0
vn,"108166524","44101214714",2026-07-21,470000,570000,470000,18,40000,10000,860,5.00,16,0
vn,"108166524","57104136369",2026-07-21,234000,245000,234000,4,10000,10000,76,4.82,323,0
vn,"108166524","55211157221",2026-07-21,570000,570000,570000,,2000,75,136,4.91,608,0
vn,"108166524","1759126828",2026-07-21,106000,122000,106000,13,20000,642,2006,4.94,2946,0
vn,"108166524","48406531717",2026-07-21,100000,100000,100000,,1000,994,29,4.92,50,0
vn,"108166524","55952428549",2026-07-21,90000,97350,90000,8,416,156,86,4.82,45,0
vn,"108166524","21760000474",2026-07-21,459000,470000,459000,2,5000,170,390,4.92,1244,0
vn,"108166524","45011729618",2026-07-21,608000,700000,608000,13,819,665,79,4.96,162,0
vn,"108166524","2260506115",2026-07-21,468000,570000,468000,18,100000,10000,8169,4.94,30053,0
id,"809769142","54301642346",2026-07-21,210000,325000,210000,35,9000,449,5443,4.91,4184,0
id,"859233628","22827368281",2026-07-21,113532,250000,115849,55,1000,66,1119,4.80,705,0
id,"809769142","29372960469",2026-07-21,77900,199000,77900,61,10000,1000,32173,4.89,161034,0
id,"809769142","57909001846",2026-07-21,77000,129000,77000,40,2000,931,1478,4.97,723,0
id,"809769142","57552811859",2026-07-21,69000,199000,69000,65,7000,744,1553,4.94,2451,0
id,"809769142","52152560531",2026-07-21,90400,299000,90400,70,1000,79,476,4.91,573,0
id,"809769142","40064375511",2026-07-21,41000,99000,41000,59,10000,1000,4218,4.92,17940,0
id,"809769142","54953271920",2026-07-21,105400,269000,105400,61,10000,1000,1050,4.94,2735,0
id,"809769142","50253502913",2026-07-21,212400,299000,212400,29,1000,26,501,4.91,622,0
id,"809769142","28376448249",2026-07-21,72900,192000,72900,62,10000,1000,28904,4.89,49261,0
vn,"213989179","7059426608",2026-07-21,50580,56200,50580,10,1000,27,111,4.82,188,0
id,"809769142","23856176929",2026-07-21,30900,99000,30900,69,10000,1000,20971,4.84,42293,0
id,"809769142","43226040976",2026-07-21,97000,149000,97000,35,1000,23,795,4.88,839,0
id,"809769142","24442098701",2026-07-21,49000,219000,49000,78,10000,820,3868,4.92,5641,0
id,"809769142","53759613273",2026-07-21,245000,245000,245000,,72,24,68,4.88,25,0
id,"809769142","49204012647",2026-07-21,100000,100000,100000,,323,25,69,4.98,114,0
id,"809769142","27580011874",2026-07-21,90500,299000,90500,70,2000,56,962,4.90,960,0
id,"809769142","52610001656",2026-07-21,69000,139000,69000,50,6000,1000,1729,4.90,1950,0
id,"809769142","50754762666",2026-07-21,351500,899000,351500,61,664,57,215,4.80,234,0
id,"809769142","40258704146",2026-07-21,39000,129000,39000,70,6000,1000,1247,4.94,2554,0
id,"809769142","24192367557",2026-07-21,34000,89000,34000,62,10000,1000,9426,4.89,24028,0
id,"809769142","22873282452",2026-07-21,47900,99000,47900,52,10000,520,38016,4.83,50700,0
id,"809769142","24704461451",2026-07-21,47900,99000,47900,52,10000,417,52324,4.83,78429,0
id,"809769142","45500753312",2026-07-21,109400,299000,109400,63,6000,213,3000,4.94,2572,0
id,"809769142","55559898858",2026-07-21,999999999,999999999,999999999,,2000,541,20,4.90,654,0
id,"809769142","41880136036",2026-07-21,157000,157000,157000,,274,39,45,4.85,55,0
id,"809769142","44357002770",2026-07-21,172500,499000,172500,65,5000,468,363,4.95,1059,0
id,"809769142","21429166155",2026-07-21,37900,79000,37900,52,10000,1000,24902,4.86,69923,0
id,"809769142","49007392678",2026-07-21,57900,109000,57900,47,677,17,307,4.94,172,0
id,"809769142","57859689025",2026-07-21,22000,99000,22000,78,1000,881,238,4.86,246,0
id,"809769142","41901683742",2026-07-21,67900,172500,67900,61,10000,1000,9626,4.91,13276,0
id,"809769142","55202206676",2026-07-21,165400,399000,165400,59,4000,888,1069,4.82,1743,0
id,"809769142","40781619061",2026-07-21,59000,99000,69000,40,2000,1000,561,4.93,533,0
